county,crop,season,year,yield_kg_per_ha,area_planted_ha,avg_rainfall_mm,avg_temp_celsius,rainfall_deviation,ph_level,soil_type,fertility_index,rainfall_category,temp_category,season_encoded,crop_encoded,county_encoded
Nyandarua,Potatoes,Short Rains,2023,3480.05,2934.1,760.79,30.4,-16.89,4.57,Clay Loam,0.47,Medium,Hot,0,2,7
Nyandarua,Potatoes,Long Rains,2024,1814.39,489.15,317.41,17.3,-50.47,4.57,Clay Loam,0.47,Low,Cool,1,2,7
Nyandarua,Potatoes,Short Rains,2024,1116.94,4481.54,458.55,18.27,42.26,4.57,Clay Loam,0.47,Medium,Warm,0,2,7
Kirinyaga,Maize,Long Rains,2015,1509.91,1684.52,736.57,28.99,-14.23,7.05,Loam,0.66,Medium,Hot,1,1,1
Kirinyaga,Maize,Short Rains,2015,1638.63,1839.48,538.95,19.77,61.52,7.05,Loam,0.66,Medium,Warm,0,1,1
Kirinyaga,Maize,Long Rains,2016,1056.87,2643.39,538.86,28.13,113.72,7.05,Loam,0.66,Medium,Hot,1,1,1
Kirinyaga,Maize,Short Rains,2016,1050.17,4021.75,324.1,14.49,-146.91,7.05,Loam,0.66,Low,Cool,0,1,1
Kirinyaga,Maize,Long Rains,2017,1664.73,2746.06,1134.76,14.82,9.08,7.05,Loam,0.66,High,Cool,1,1,1
Kirinyaga,Maize,Short Rains,2017,4056.29,3289.3,404.16,19.55,67.19,7.05,Loam,0.66,Medium,Warm,0,1,1
Kirinyaga,Maize,Long Rains,2018,2771.94,1689.24,801.7,19.01,54.92,7.05,Loam,0.66,High,Warm,1,1,1
Kirinyaga,Maize,Short Rains,2018,2032.11,3380.49,1103.75,21.51,127.51,7.05,Loam,0.66,High,Warm,0,1,1
Kirinyaga,Maize,Long Rains,2019,4478.32,3343.01,566.19,16.17,-13.83,7.05,Loam,0.66,Medium,Cool,1,1,1
Kirinyaga,Maize,Short Rains,2019,2863.8,3680.19,992.05,30.89,40.64,7.05,Loam,0.66,High,Hot,0,1,1
Kirinyaga,Maize,Long Rains,2020,2521.26,394.7,1187.29,17.67,-63.09,7.05,Loam,0.66,High,Cool,1,1,1
Kirinyaga,Maize,Short Rains,2020,2880.5,4792.36,968.22,16.28,-50.02,7.05,Loam,0.66,High,Cool,0,1,1
Kirinyaga,Maize,Long Rains,2021,1448.62,3481.02,734.09,27.86,-101.03,7.05,Loam,0.66,Medium,Hot,1,1,1
Kirinyaga,Maize,Short Rains,2021,1543.45,2725.56,1146.34,28.67,-41.46,7.05,Loam,0.66,High,Hot,0,1,1
Kirinyaga,Maize,Long Rains,2022,1157.7,2306.82,1084.75,17.79,31.57,7.05,Loam,0.66,High,Cool,1,1,1
Kirinyaga,Maize,Short Rains,2022,3597.8,1803.1,871.93,30.5,-105.18,7.05,Loam,0.66,High,Hot,0,1,1
Kirinyaga,Maize,Long Rains,2023,3260.17,3997.7,679.83,26.52,-52.19,7.05,Loam,0.66,Medium,Hot,1,1,1
Kirinyaga,Maize,Short Rains,2023,4230.56,1249.75,327.62,25.92,-129.23,7.05,Loam,0.66,Low,Hot,0,1,1
Kirinyaga,Maize,Long Rains,2024,2277.47,846.84,495.47,24.58,-120.33,7.05,Loam,0.66,Medium,Warm,1,1,1
Kirinyaga,Maize,Short Rains,2024,4472.19,4642.3,1072.65,27.91,-5.94,7.05,Loam,0.66,High,Hot,0,1,1
Kirinyaga,Beans,Long Rains,2015,2797.84,4225.96,736.57,28.99,-14.23,7.05,Loam,0.66,Medium,Hot,1,0,1
Kirinyaga,Beans,Short Rains,2015,2727.54,3155.57,538.95,19.77,61.52,7.05,Loam,0.66,Medium,Warm,0,0,1
Kirinyaga,Beans,Long Rains,2016,1129.76,3800.83,538.86,28.13,113.72,7.05,Loam,0.66,Medium,Hot,1,0,1
Kirinyaga,Beans,Short Rains,2016,1272.54,4147.73,324.1,14.49,-146.91,7.05,Loam,0.66,Low,Cool,0,0,1
Kirinyaga,Beans,Long Rains,2017,3693.5,3572.85,1134.76,14.82,9.08,7.05,Loam,0.66,High,Cool,1,0,1
Kirinyaga,Beans,Short Rains,2017,933.79,1585.33,404.16,19.55,67.19,7.05,Loam,0.66,Medium,Warm,0,0,1
Kirinyaga,Beans,Long Rains,2018,1773.52,1864.67,801.7,19.01,54.92,7.05,Loam,0.66,High,Warm,1,0,1
Kirinyaga,Beans,Short Rains,2018,1124.28,4691.09,1103.75,21.51,127.51,7.05,Loam,0.66,High,Warm,0,0,1
Kirinyaga,Beans,Long Rains,2019,2849.07,1597.07,566.19,16.17,-13.83,7.05,Loam,0.66,Medium,Cool,1,0,1
Kirinyaga,Beans,Short Rains,2019,2268.83,2291.29,992.05,30.89,40.64,7.05,Loam,0.66,High,Hot,0,0,1
Kirinyaga,Beans,Long Rains,2020,3022.2,2626.83,1187.29,17.67,-63.09,7.05,Loam,0.66,High,Cool,1,0,1
Kirinyaga,Beans,Short Rains,2020,4201.75,2535.12,968.22,16.28,-50.02,7.05,Loam,0.66,High,Cool,0,0,1
Kirinyaga,Beans,Long Rains,2021,4470.98,4271.98,734.09,27.86,-101.03,7.05,Loam,0.66,Medium,Hot,1,0,1
Kirinyaga,Beans,Short Rains,2021,1571.49,4659.92,1146.34,28.67,-41.46,7.05,Loam,0.66,High,Hot,0,0,1
Kirinyaga,Beans,Long Rains,2022,1230.56,4105.5,1084.75,17.79,31.57,7.05,Loam,0.66,High,Cool,1,0,1
Kirinyaga,Beans,Short Rains,2022,2208.31,4402.07,871.93,30.5,-105.18,7.05,Loam,0.66,High,Hot,0,0,1
Kirinyaga,Beans,Long Rains,2023,4011.81,4049.03,679.83,26.52,-52.19,7.05,Loam,0.66,Medium,Hot,1,0,1
Kirinyaga,Beans,Short Rains,2023,3723.11,1592.93,327.62,25.92,-129.23,7.05,Loam,0.66,Low,Hot,0,0,1
Kirinyaga,Beans,Long Rains,2024,1099.4,2074.6,495.47,24.58,-120.33,7.05,Loam,0.66,Medium,Warm,1,0,1
Kirinyaga,Beans,Short Rains,2024,1442.04,3505.26,1072.65,27.91,-5.94,7.05,Loam,0.66,High,Hot,0,0,1
Kirinyaga,Wheat,Long Rains,2015,2080.57,4880.49,736.57,28.99,-14.23,7.05,Loam,0.66,Medium,Hot,1,4,1
Kirinyaga,Wheat,Short Rains,2015,3171.6,4130.15,538.95,19.77,61.52,7.05,Loam,0.66,Medium,Warm,0,4,1
Kirinyaga,Wheat,Long Rains,2016,1290.34,4323.87,538.86,28.13,113.72,7.05,Loam,0.66,Medium,Hot,1,4,1
Kirinyaga,Wheat,Short Rains,2016,4214.2,2486.6,324.1,14.49,-146.91,7.05,Loam,0.66,Low,Cool,0,4,1
Kirinyaga,Wheat,Long Rains,2017,3043.14,3847.57,1134.76,14.82,9.08,7.05,Loam,0.66,High,Cool,1,4,1
Kirinyaga,Wheat,Short Rains,2017,1446.9,2562.57,404.16,19.55,67.19,7.05,Loam,0.66,Medium,Warm,0,4,1
Kirinyaga,Wheat,Long Rains,2018,2275.05,817.23,801.7,19.01,54.92,7.05,Loam,0.66,High,Warm,1,4,1
Kirinyaga,Wheat,Short Rains,2018,2159.88,434.04,1103.75,21.51,127.51,7.05,Loam,0.66,High,Warm,0,4,1
Kirinyaga,Wheat,Long Rains,2019,895.5,762.31,566.19,16.17,-13.83,7.05,Loam,0.66,Medium,Cool,1,4,1
Kirinyaga,Wheat,Short Rains,2019,4363.53,2792.69,992.05,30.89,40.64,7.05,Loam,0.66,High,Hot,0,4,1
Kirinyaga,Wheat,Long Rains,2020,4373.54,2219.24,1187.29,17.67,-63.09,7.05,Loam,0.66,High,Cool,1,4,1
Kirinyaga,Wheat,Short Rains,2020,1953.72,2580.1,968.22,16.28,-50.02,7.05,Loam,0.66,High,Cool,0,4,1
Kirinyaga,Wheat,Long Rains,2021,2426.19,617.76,734.09,27.86,-101.03,7.05,Loam,0.66,Medium,Hot,1,4,1
Kirinyaga,Wheat,Short Rains,2021,3171.06,1158.59,1146.34,28.67,-41.46,7.05,Loam,0.66,High,Hot,0,4,1
Kirinyaga,Wheat,Long Rains,2022,3092.48,3285.99,1084.75,17.79,31.57,7.05,Loam,0.66,High,Cool,1,4,1
Kirinyaga,Wheat,Short Rains,2022,1362.49,400.61,871.93,30.5,-105.18,7.05,Loam,0.66,High,Hot,0,4,1
Kirinyaga,Wheat,Long Rains,2023,3688.82,2353.02,679.83,26.52,-52.19,7.05,Loam,0.66,Medium,Hot,1,4,1
Kirinyaga,Wheat,Short Rains,2023,1015.21,4974.84,327.62,25.92,-129.23,7.05,Loam,0.66,Low,Hot,0,4,1
Kirinyaga,Wheat,Long Rains,2024,1013.79,3505.67,495.47,24.58,-120.33,7.05,Loam,0.66,Medium,Warm,1,4,1
Kirinyaga,Wheat,Short Rains,2024,4439.61,1271.98,1072.65,27.91,-5.94,7.05,Loam,0.66,High,Hot,0,4,1
Kirinyaga,Sorghum,Long Rains,2015,1326.32,694.79,736.57,28.99,-14.23,7.05,Loam,0.66,Medium,Hot,1,3,1
Kirinyaga,Sorghum,Short Rains,2015,1922.12,595.12,538.95,19.77,61.52,7.05,Loam,0.66,Medium,Warm,0,3,1
Kirinyaga,Sorghum,Long Rains,2016,3361.0,405.23,538.86,28.13,113.72,7.05,Loam,0.66,Medium,Hot,1,3,1
Kirinyaga,Sorghum,Short Rains,2016,2684.86,4983.81,324.1,14.49,-146.91,7.05,Loam,0.66,Low,Cool,0,3,1
Kirinyaga,Sorghum,Long Rains,2017,3811.69,3114.58,1134.76,14.82,9.08,7.05,Loam,0.66,High,Cool,1,3,1
Kirinyaga,Sorghum,Short Rains,2017,1933.14,3157.09,404.16,19.55,67.19,7.05,Loam,0.66,Medium,Warm,0,3,1
Kirinyaga,Sorghum,Long Rains,2018,2750.05,2187.81,801.7,19.01,54.92,7.05,Loam,0.66,High,Warm,1,3,1
Kirinyaga,Sorghum,Short Rains,2018,1283.63,4444.36,1103.75,21.51,127.51,7.05,Loam,0.66,High,Warm,0,3,1
Kirinyaga,Sorghum,Long Rains,2019,2464.2,1053.65,566.19,16.17,-13.83,7.05,Loam,0.66,Medium,Cool,1,3,1
Kirinyaga,Sorghum,Short Rains,2019,2160.71,2129.24,992.05,30.89,40.64,7.05,Loam,0.66,High,Hot,0,3,1
Kirinyaga,Sorghum,Long Rains,2020,3861.89,3694.71,1187.29,17.67,-63.09,7.05,Loam,0.66,High,Cool,1,3,1
Kirinyaga,Sorghum,Short Rains,2020,3646.43,154.05,968.22,16.28,-50.02,7.05,Loam,0.66,High,Cool,0,3,1
Kirinyaga,Sorghum,Long Rains,2021,2339.77,2458.59,734.09,27.86,-101.03,7.05,Loam,0.66,Medium,Hot,1,3,1
Kirinyaga,Sorghum,Short Rains,2021,871.01,1373.08,1146.34,28.67,-41.46,7.05,Loam,0.66,High,Hot,0,3,1
Kirinyaga,Sorghum,Long Rains,2022,3613.07,771.84,1084.75,17.79,31.57,7.05,Loam,0.66,High,Cool,1,3,1
Kirinyaga,Sorghum,Short Rains,2022,2780.65,1154.49,871.93,30.5,-105.18,7.05,Loam,0.66,High,Hot,0,3,1
Kirinyaga,Sorghum,Long Rains,2023,844.85,1281.89,679.83,26.52,-52.19,7.05,Loam,0.66,Medium,Hot,1,3,1
Kirinyaga,Sorghum,Short Rains,2023,4410.73,4027.53,327.62,25.92,-129.23,7.05,Loam,0.66,Low,Hot,0,3,1
Kirinyaga,Sorghum,Long Rains,2024,4350.43,2490.48,495.47,24.58,-120.33,7.05,Loam,0.66,Medium,Warm,1,3,1
Kirinyaga,Sorghum,Short Rains,2024,1206.02,2785.0,1072.65,27.91,-5.94,7.05,Loam,0.66,High,Hot,0,3,1
Kirinyaga,Potatoes,Long Rains,2015,2481.2,4237.35,736.57,28.99,-14.23,7.05,Loam,0.66,Medium,Hot,1,2,1
Kirinyaga,Potatoes,Short Rains,2015,1162.91,2492.38,538.95,19.77,61.52,7.05,Loam,0.66,Medium,Warm,0,2,1
Kirinyaga,Potatoes,Long Rains,2016,1355.18,1690.91,538.86,28.13,113.72,7.05,Loam,0.66,Medium,Hot,1,2,1
Kirinyaga,Potatoes,Short Rains,2016,3528.22,2432.49,324.1,14.49,-146.91,7.05,Loam,0.66,Low,Cool,0,2,1
Kirinyaga,Potatoes,Long Rains,2017,2190.79,2032.93,1134.76,14.82,9.08,7.05,Loam,0.66,High,Cool,1,2,1
Kirinyaga,Potatoes,Short Rains,2017,2499.95,3946.58,404.16,19.55,67.19,7.05,Loam,0.66,Medium,Warm,0,2,1
Kirinyaga,Potatoes,Long Rains,2018,4100.71,4781.14,801.7,19.01,54.92,7.05,Loam,0.66,High,Warm,1,2,1
Kirinyaga,Potatoes,Short Rains,2018,3711.54,1645.49,1103.75,21.51,127.51,7.05,Loam,0.66,High,Warm,0,2,1
Kirinyaga,Potatoes,Long Rains,2019,3346.1,2244.26,566.19,16.17,-13.83,7.05,Loam,0.66,Medium,Cool,1,2,1
Kirinyaga,Potatoes,Short Rains,2019,1742.28,4220.27,992.05,30.89,40.64,7.05,Loam,0.66,High,Hot,0,2,1
Kirinyaga,Potatoes,Long Rains,2020,942.18,4518.63,1187.29,17.67,-63.09,7.05,Loam,0.66,High,Cool,1,2,1
Kirinyaga,Potatoes,Short Rains,2020,2507.47,3222.29,968.22,16.28,-50.02,7.05,Loam,0.66,High,Cool,0,2,1
Kirinyaga,Potatoes,Long Rains,2021,3239.61,4486.08,734.09,27.86,-101.03,7.05,Loam,0.66,Medium,Hot,1,2,1
Kirinyaga,Potatoes,Short Rains,2021,3155.68,3108.27,1146.34,28.67,-41.46,7.05,Loam,0.66,High,Hot,0,2,1
Kirinyaga,Potatoes,Long Rains,2022,1046.61,2640.2,1084.75,17.79,31.57,7.05,Loam,0.66,High,Cool,1,2,1
Kirinyaga,Potatoes,Short Rains,2022,1355.63,3713.43,871.93,30.5,-105.18,7.05,Loam,0.66,High,Hot,0,2,1
Kirinyaga,Potatoes,Long Rains,2023,2695.22,3433.12,679.83,26.52,-52.19,7.05,Loam,0.66,Medium,Hot,1,2,1
Kirinyaga,Potatoes,Short Rains,2023,954.19,515.48,327.62,25.92,-129.23,7.05,Loam,0.66,Low,Hot,0,2,1
Kirinyaga,Potatoes,Long Rains,2024,3450.4,453.21,495.47,24.58,-120.33,7.05,Loam,0.66,Medium,Warm,1,2,1
Kirinyaga,Potatoes,Short Rains,2024,1063.65,159.33,1072.65,27.91,-5.94,7.05,Loam,0.66,High,Hot,0,2,1
Murang'A,Maize,Long Rains,2015,4339.06,3713.79,359.21,24.46,-87.51,7.23,Loam,0.59,Low,Warm,1,1,5
Murang'A,Maize,Short Rains,2015,2107.03,1553.02,675.81,30.9,-83.93,7.23,Loam,0.59,Medium,Hot,0,1,5
Murang'A,Maize,Long Rains,2016,2093.9,3895.8,319.15,14.11,52.17,7.23,Loam,0.59,Low,Cool,1,1,5
Murang'A,Maize,Short Rains,2016,3247.07,1007.46,978.25,24.41,-55.81,7.23,Loam,0.59,High,Warm,0,1,5
Murang'A,Maize,Long Rains,2017,1444.2,582.14,1167.84,30.17,71.04,7.23,Loam,0.59,High,Hot,1,1,5
Murang'A,Maize,Short Rains,2017,3243.12,3845.43,902.69,24.7,-34.99,7.23,Loam,0.59,High,Warm,0,1,5
Murang'A,Maize,Long Rains,2018,1780.67,202.63,768.14,29.1,-115.85,7.23,Loam,0.59,Medium,Hot,1,1,5
Murang'A,Maize,Short Rains,2018,1104.04,4842.51,637.72,24.19,-42.35,7.23,Loam,0.59,Medium,Warm,0,1,5
Murang'A,Maize,Long Rains,2019,1893.15,3869.19,747.3,21.77,6.73,7.23,Loam,0.59,Medium,Warm,1,1,5
Murang'A,Maize,Short Rains,2019,3111.26,1971.5,1146.92,21.99,127.52,7.23,Loam,0.59,High,Warm,0,1,5
Murang'A,Maize,Long Rains,2020,1561.04,694.79,539.42,17.69,-25.36,7.23,Loam,0.59,Medium,Cool,1,1,5
Murang'A,Maize,Short Rains,2020,3075.55,3895.71,450.37,27.16,-62.05,7.23,Loam,0.59,Medium,Hot,0,1,5
Murang'A,Maize,Long Rains,2021,3182.45,2698.48,611.12,31.82,-12.93,7.23,Loam,0.59,Medium,Hot,1,1,5
Murang'A,Maize,Short Rains,2021,955.22,4845.6,446.94,27.77,117.98,7.23,Loam,0.59,Medium,Hot,0,1,5
Murang'A,Maize,Long Rains,2022,3755.24,1534.83,592.16,25.06,-53.53,7.23,Loam,0.59,Medium,Hot,1,1,5
Murang'A,Maize,Short Rains,2022,4425.89,3049.22,562.68,22.35,120.4,7.23,Loam,0.59,Medium,Warm,0,1,5
Murang'A,Maize,Long Rains,2023,2954.96,3765.56,1086.38,19.98,-74.45,7.23,Loam,0.59,High,Warm,1,1,5
Murang'A,Maize,Short Rains,2023,3803.55,3316.75,798.15,31.54,-39.16,7.23,Loam,0.59,Medium,Hot,0,1,5
Murang'A,Maize,Long Rains,2024,1273.95,1757.51,824.77,27.29,89.85,7.23,Loam,0.59,High,Hot,1,1,5
Murang'A,Maize,Short Rains,2024,4233.91,1200.62,1085.57,19.99,-33.17,7.23,Loam,0.59,High,Warm,0,1,5
Murang'A,Beans,Long Rains,2015,2177.02,2217.18,359.21,24.46,-87.51,7.23,Loam,0.59,Low,Warm,1,0,5
Murang'A,Beans,Short Rains,2015,2425.8,3103.4,675.81,30.9,-83.93,7.23,Loam,0.59,Medium,Hot,0,0,5
Murang'A,Beans,Long Rains,2016,4289.38,1279.39,319.15,14.11,52.17,7.23,Loam,0.59,Low,Cool,1,0,5
Murang'A,Beans,Short Rains,2016,1249.56,1067.61,978.25,24.41,-55.81,7.23,Loam,0.59,High,Warm,0,0,5
Murang'A,Beans,Long Rains,2017,4081.62,3264.47,1167.84,30.17,71.04,7.23,Loam,0.59,High,Hot,1,0,5
Murang'A,Beans,Short Rains,2017,1857.86,4098.14,902.69,24.7,-34.99,7.23,Loam,0.59,High,Warm,0,0,5
Murang'A,Beans,Long Rains,2018,3987.07,4247.92,768.14,29.1,-115.85,7.23,Loam,0.59,Medium,Hot,1,0,5
Murang'A,Beans,Short Rains,2018,4200.03,1335.98,637.72,24.19,-42.35,7.23,Loam,0.59,Medium,Warm,0,0,5
Murang'A,Beans,Long Rains,2019,3593.66,2356.64,747.3,21.77,6.73,7.23,Loam,0.59,Medium,Warm,1,0,5
Murang'A,Beans,Short Rains,2019,3915.39,3669.6,1146.92,21.99,127.52,7.23,Loam,0.59,High,Warm,0,0,5
Murang'A,Beans,Long Rains,2020,3672.86,3315.19,539.42,17.69,-25.36,7.23,Loam,0.59,Medium,Cool,1,0,5
Murang'A,Beans,Short Rains,2020,1456.49,2770.63,450.37,27.16,-62.05,7.23,Loam,0.59,Medium,Hot,0,0,5
Murang'A,Beans,Long Rains,2021,4443.28,4693.2,611.12,31.82,-12.93,7.23,Loam,0.59,Medium,Hot,1,0,5
Murang'A,Beans,Short Rains,2021,959.74,907.59,446.94,27.77,117.98,7.23,Loam,0.59,Medium,Hot,0,0,5
Murang'A,Beans,Long Rains,2022,1287.4,3657.3,592.16,25.06,-53.53,7.23,Loam,0.59,Medium,Hot,1,0,5
Murang'A,Beans,Short Rains,2022,3825.81,1146.21,562.68,22.35,120.4,7.23,Loam,0.59,Medium,Warm,0,0,5
Murang'A,Beans,Long Rains,2023,2671.65,4219.44,1086.38,19.98,-74.45,7.23,Loam,0.59,High,Warm,1,0,5
Murang'A,Beans,Short Rains,2023,3511.37,2756.96,798.15,31.54,-39.16,7.23,Loam,0.59,Medium,Hot,0,0,5
Murang'A,Beans,Long Rains,2024,2984.29,2590.97,824.77,27.29,89.85,7.23,Loam,0.59,High,Hot,1,0,5
Murang'A,Beans,Short Rains,2024,1900.93,2868.61,1085.57,19.99,-33.17,7.23,Loam,0.59,High,Warm,0,0,5
Murang'A,Wheat,Long Rains,2015,3348.88,4379.28,359.21,24.46,-87.51,7.23,Loam,0.59,Low,Warm,1,4,5
Murang'A,Wheat,Short Rains,2015,3154.28,3829.5,675.81,30.9,-83.93,7.23,Loam,0.59,Medium,Hot,0,4,5
Murang'A,Wheat,Long Rains,2016,1392.27,2361.63,319.15,14.11,52.17,7.23,Loam,0.59,Low,Cool,1,4,5
Murang'A,Wheat,Short Rains,2016,834.53,1308.73,978.25,24.41,-55.81,7.23,Loam,0.59,High,Warm,0,4,5
Murang'A,Wheat,Long Rains,2017,3487.91,4959.87,1167.84,30.17,71.04,7.23,Loam,0.59,High,Hot,1,4,5
Murang'A,Wheat,Short Rains,2017,1166.96,2067.32,902.69,24.7,-34.99,7.23,Loam,0.59,High,Warm,0,4,5
Murang'A,Wheat,Long Rains,2018,3760.26,1099.77,768.14,29.1,-115.85,7.23,Loam,0.59,Medium,Hot,1,4,5
Murang'A,Wheat,Short Rains,2018,2853.81,3692.05,637.72,24.19,-42.35,7.23,Loam,0.59,Medium,Warm,0,4,5
Murang'A,Wheat,Long Rains,2019,3079.15,1021.32,747.3,21.77,6.73,7.23,Loam,0.59,Medium,Warm,1,4,5
Murang'A,Wheat,Short Rains,2019,2114.92,3940.58,1146.92,21.99,127.52,7.23,Loam,0.59,High,Warm,0,4,5
Murang'A,Wheat,Long Rains,2020,2850.64,125.63,539.42,17.69,-25.36,7.23,Loam,0.59,Medium,Cool,1,4,5
Murang'A,Wheat,Short Rains,2020,3615.67,273.03,450.37,27.16,-62.05,7.23,Loam,0.59,Medium,Hot,0,4,5
Murang'A,Wheat,Long Rains,2021,3559.21,1092.15,611.12,31.82,-12.93,7.23,Loam,0.59,Medium,Hot,1,4,5
Murang'A,Wheat,Short Rains,2021,4344.87,1902.91,446.94,27.77,117.98,7.23,Loam,0.59,Medium,Hot,0,4,5
Murang'A,Wheat,Long Rains,2022,2009.65,829.55,592.16,25.06,-53.53,7.23,Loam,0.59,Medium,Hot,1,4,5
Murang'A,Wheat,Short Rains,2022,1930.74,4395.59,562.68,22.35,120.4,7.23,Loam,0.59,Medium,Warm,0,4,5
Murang'A,Wheat,Long Rains,2023,4486.44,1904.72,1086.38,19.98,-74.45,7.23,Loam,0.59,High,Warm,1,4,5
Murang'A,Wheat,Short Rains,2023,2459.86,3638.15,798.15,31.54,-39.16,7.23,Loam,0.59,Medium,Hot,0,4,5
Murang'A,Wheat,Long Rains,2024,4078.92,3005.92,824.77,27.29,89.85,7.23,Loam,0.59,High,Hot,1,4,5
Murang'A,Wheat,Short Rains,2024,2248.65,2121.85,1085.57,19.99,-33.17,7.23,Loam,0.59,High,Warm,0,4,5
Murang'A,Sorghum,Long Rains,2015,3373.79,115.77,359.21,24.46,-87.51,7.23,Loam,0.59,Low,Warm,1,3,5
Murang'A,Sorghum,Short Rains,2015,3092.48,1841.92,675.81,30.9,-83.93,7.23,Loam,0.59,Medium,Hot,0,3,5
Murang'A,Sorghum,Long Rains,2016,3738.53,555.65,319.15,14.11,52.17,7.23,Loam,0.59,Low,Cool,1,3,5
Murang'A,Sorghum,Short Rains,2016,2976.35,2456.77,978.25,24.41,-55.81,7.23,Loam,0.59,High,Warm,0,3,5
Murang'A,Sorghum,Long Rains,2017,3176.6,417.78,1167.84,30.17,71.04,7.23,Loam,0.59,High,Hot,1,3,5
Murang'A,Sorghum,Short Rains,2017,2945.94,2851.27,902.69,24.7,-34.99,7.23,Loam,0.59,High,Warm,0,3,5
Murang'A,Sorghum,Long Rains,2018,2874.44,3057.09,768.14,29.1,-115.85,7.23,Loam,0.59,Medium,Hot,1,3,5
Murang'A,Sorghum,Short Rains,2018,3302.93,4044.45,637.72,24.19,-42.35,7.23,Loam,0.59,Medium,Warm,0,3,5
Murang'A,Sorghum,Long Rains,2019,1798.34,4142.74,747.3,21.77,6.73,7.23,Loam,0.59,Medium,Warm,1,3,5
Murang'A,Sorghum,Short Rains,2019,2643.55,477.59,1146.92,21.99,127.52,7.23,Loam,0.59,High,Warm,0,3,5
Murang'A,Sorghum,Long Rains,2020,1016.64,1737.77,539.42,17.69,-25.36,7.23,Loam,0.59,Medium,Cool,1,3,5
Murang'A,Sorghum,Short Rains,2020,3704.12,3567.64,450.37,27.16,-62.05,7.23,Loam,0.59,Medium,Hot,0,3,5
Murang'A,Sorghum,Long Rains,2021,3717.88,2634.62,611.12,31.82,-12.93,7.23,Loam,0.59,Medium,Hot,1,3,5
Murang'A,Sorghum,Short Rains,2021,2428.74,822.52,446.94,27.77,117.98,7.23,Loam,0.59,Medium,Hot,0,3,5
Murang'A,Sorghum,Long Rains,2022,2014.31,2226.69,592.16,25.06,-53.53,7.23,Loam,0.59,Medium,Hot,1,3,5
Murang'A,Sorghum,Short Rains,2022,1127.82,1181.0,562.68,22.35,120.4,7.23,Loam,0.59,Medium,Warm,0,3,5
Murang'A,Sorghum,Long Rains,2023,3013.43,3704.75,1086.38,19.98,-74.45,7.23,Loam,0.59,High,Warm,1,3,5
Murang'A,Sorghum,Short Rains,2023,4493.89,4672.26,798.15,31.54,-39.16,7.23,Loam,0.59,Medium,Hot,0,3,5
Murang'A,Sorghum,Long Rains,2024,3177.49,2164.12,824.77,27.29,89.85,7.23,Loam,0.59,High,Hot,1,3,5
Murang'A,Sorghum,Short Rains,2024,3153.86,3949.69,1085.57,19.99,-33.17,7.23,Loam,0.59,High,Warm,0,3,5
Murang'A,Potatoes,Long Rains,2015,1237.84,2108.53,359.21,24.46,-87.51,7.23,Loam,0.59,Low,Warm,1,2,5
Murang'A,Potatoes,Short Rains,2015,3907.27,1980.78,675.81,30.9,-83.93,7.23,Loam,0.59,Medium,Hot,0,2,5
Murang'A,Potatoes,Long Rains,2016,2915.93,2980.07,319.15,14.11,52.17,7.23,Loam,0.59,Low,Cool,1,2,5
Murang'A,Potatoes,Short Rains,2016,1482.56,1874.95,978.25,24.41,-55.81,7.23,Loam,0.59,High,Warm,0,2,5
Murang'A,Potatoes,Long Rains,2017,2037.69,228.36,1167.84,30.17,71.04,7.23,Loam,0.59,High,Hot,1,2,5
Murang'A,Potatoes,Short Rains,2017,889.51,4175.32,902.69,24.7,-34.99,7.23,Loam,0.59,High,Warm,0,2,5
Murang'A,Potatoes,Long Rains,2018,1810.36,2638.59,768.14,29.1,-115.85,7.23,Loam,0.59,Medium,Hot,1,2,5
Murang'A,Potatoes,Short Rains,2018,1905.28,4709.33,637.72,24.19,-42.35,7.23,Loam,0.59,Medium,Warm,0,2,5
Murang'A,Potatoes,Long Rains,2019,1759.4,2205.32,747.3,21.77,6.73,7.23,Loam,0.59,Medium,Warm,1,2,5
Murang'A,Potatoes,Short Rains,2019,4029.1,4225.47,1146.92,21.99,127.52,7.23,Loam,0.59,High,Warm,0,2,5
Murang'A,Potatoes,Long Rains,2020,1488.58,4032.95,539.42,17.69,-25.36,7.23,Loam,0.59,Medium,Cool,1,2,5
Murang'A,Potatoes,Short Rains,2020,2495.29,2466.55,450.37,27.16,-62.05,7.23,Loam,0.59,Medium,Hot,0,2,5
Murang'A,Potatoes,Long Rains,2021,1293.88,494.95,611.12,31.82,-12.93,7.23,Loam,0.59,Medium,Hot,1,2,5
Murang'A,Potatoes,Short Rains,2021,3493.38,2532.66,446.94,27.77,117.98,7.23,Loam,0.59,Medium,Hot,0,2,5
Murang'A,Potatoes,Long Rains,2022,2416.35,3674.59,592.16,25.06,-53.53,7.23,Loam,0.59,Medium,Hot,1,2,5
Murang'A,Potatoes,Short Rains,2022,3632.4,878.65,562.68,22.35,120.4,7.23,Loam,0.59,Medium,Warm,0,2,5
Murang'A,Potatoes,Long Rains,2023,3057.83,763.24,1086.38,19.98,-74.45,7.23,Loam,0.59,High,Warm,1,2,5
Murang'A,Potatoes,Short Rains,2023,3580.09,3319.08,798.15,31.54,-39.16,7.23,Loam,0.59,Medium,Hot,0,2,5
Murang'A,Potatoes,Long Rains,2024,4339.47,437.89,824.77,27.29,89.85,7.23,Loam,0.59,High,Hot,1,2,5
